ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(wks)	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
27186	Oral methamphetamine	SUC0079	030271	B6NJ-Tmem 79-/- Cyfip2-S968F<J> Hom fur scruffy	M	2024-02-01T00:00:00Z	10/27/2023 0:00:00	Misty	13.85	21.5	77.5	74.9	76.5	67.8	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											275755.81	030271_2/1/2024	030271_2/1/2024	yes	""	Kumar Lab	""	Tmem 79	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1	7.10000000000001	0.123456790123457	0.00186046511627907	6
26944	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-01-22T00:00:00Z	10/27/2023 0:00:00	Misty	12.42	19.6	84.2	83.4	80.8	79.6	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											347110.19	030287_1/22/2024	030287_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.40000000000001	3.8	0.472222222222223	0.00173469387755102	1
26994	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-01-24T00:00:00Z	10/27/2023 0:00:00	Misty	12.71	19.1	80.8	79.6	78	73.9	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											329968.6	030287_1/24/2024	030287_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.8	5.7	0.329411764705882	0.00146596858638743	2
27044	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-01-26T00:00:00Z	10/27/2023 0:00:00	Misty	13	19.2	82.1	83	80.4	77.3	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											343793.72	030287_1/26/2024	030287_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.7	5.7	0.22972972972973	0.00177083333333334	3
27094	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-01-28T00:00:00Z	10/27/2023 0:00:00	Misty	13.28	19.6	80.4	77.3	78.9	72	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											323651.01	030287_1/28/2024	030287_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.5	5.3	0.220588235294118	0.00153061224489796	4
27144	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-01-30T00:00:00Z	10/27/2023 0:00:00	Misty	13.57	19.1	84.4	72	83.6	64.2	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											369415.69	030287_1/30/2024	030287_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.799999999999997	7.8	0.0930232558139532	0.00167539267015706	5
27194	Oral methamphetamine	SUC0084	030287	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	F	2024-02-01T00:00:00Z	10/27/2023 0:00:00	Misty	13.85	20.1	83.6	64.2	82.8	57.9	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											344382.08	030287_2/1/2024	030287_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.800000000000011	6.3	0.11267605633803	0.00159203980099505	6
26945	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/27/2023 0:00:00	Misty	12.42	26.2	82.7	84.2	79.4	82.6	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											250625.17	030288_1/22/2024	030288_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.3	1.59999999999999	0.673469387755103	0.00125954198473282	1
26995	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/27/2023 0:00:00	Misty	12.71	25.5	79.4	82.6	76.2	80.1	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											237265.87	030288_1/24/2024	030288_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.2	2.5	0.56140350877193	0.00125490196078431	2
27045	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/27/2023 0:00:00	Misty	13	26	82.3	82.6	80.6	78.5	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											255129.99	030288_1/26/2024	030288_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.69999999999999	4.10000000000001	0.29310344827586	0.0013076923076923	3
27095	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/27/2023 0:00:00	Misty	13.28	26.1	80.6	78.5	78.5	75.4	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											242417.62	030288_1/28/2024	030288_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.10000000000001	3.09999999999999	0.403846153846155	0.00160919540229886	4
27145	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/27/2023 0:00:00	Misty	13.57	26.3	81.6	75.4	79.7	72	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											247282.11	030288_1/30/2024	030288_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.90000000000001	3.40000000000001	0.358490566037736	0.00288973384030419	5
27195	Oral methamphetamine	SUC0084	030288	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/27/2023 0:00:00	Misty	13.85	26	79.7	72	77.5	67.7	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											237567.3	030288_2/1/2024	030288_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.2	4.3	0.338461538461539	0.00338461538461539	6
26946	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/27/2023 0:00:00	Misty	12.42	24.5	83.6	82	79.6	80.4	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											271614.67	030289_1/22/2024	030289_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4	1.59999999999999	0.714285714285715	0.00163265306122449	1
26996	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/27/2023 0:00:00	Misty	12.71	24.9	79.6	80.4	76.6	77.4	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											244873.89	030289_1/24/2024	030289_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3	3	0.5	0.00120481927710843	2
27046	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/27/2023 0:00:00	Misty	13	24.9	83.4	83.9	80.2	81.6	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											268621.67	030289_1/26/2024	030289_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.2	2.3	0.581818181818182	0.00257028112449799	3
27096	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/27/2023 0:00:00	Misty	13.28	24.9	80.2	81.6	76.8	79.7	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											247363.85	030289_1/28/2024	030289_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.40000000000001	1.90000000000001	0.641509433962264	0.00273092369477912	4
27146	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/27/2023 0:00:00	Misty	13.57	24.8	84.1	84.2	81.8	77.7	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											277394.37	030289_1/30/2024	030289_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.30000000000001	6.5	0.261363636363637	0.00370967741935486	5
27196	Oral methamphetamine	SUC0084	030289	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/27/2023 0:00:00	Misty	13.85	24.4	81.8	77.7	79.6	75	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											266855.75	030289_2/1/2024	030289_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.19999999999999	2.7	0.448979591836733	0.00360655737704916	6
26947	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/27/2023 0:00:00	Misty	12.42	22.2	82.2	81.3	80.2	77.1	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											296956.72	030290_1/22/2024	030290_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2	4.19999999999999	0.322580645161291	0.000900900900900901	1
26997	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/27/2023 0:00:00	Misty	12.71	22.4	80.2	77.1	76.3	74.6	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											273181.26	030290_1/24/2024	030290_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.90000000000001	2.5	0.609375	0.00174107142857143	2
27047	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/27/2023 0:00:00	Misty	13	22.4	81.8	82.1	80.6	77.9	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											294333.93	030290_1/26/2024	030290_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.19999999999999	4.2	0.22222222222222	0.00107142857142856	3
27097	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/27/2023 0:00:00	Misty	13.28	22.5	80.6	77.9	77.7	75.4	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											278338.65	030290_1/28/2024	030290_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.90000000000001	2.5	0.537037037037038	0.00257777777777778	4
27147	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/27/2023 0:00:00	Misty	13.57	22.5	84	81.5	81.6	72.2	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											304639.99	030290_1/30/2024	030290_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.39999999999999	9.3	0.205128205128205	0.00426666666666665	5
27197	Oral methamphetamine	SUC0084	030290	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/27/2023 0:00:00	Misty	13.85	22.2	81.6	72.2	79.9	68.7	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											293686.46	030290_2/1/2024	030290_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.7	3.5	0.326923076923077	0.00306306306306307	6
26948	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/24/2023 0:00:00	Misty	12.85	27.2	82.2	81.8	79	81	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											238742.63	030294_1/22/2024	030294_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.2	0.799999999999997	0.800000000000001	0.0011764705882353	1
26998	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/24/2023 0:00:00	Misty	13.14	26.9	79	81	76.2	78.9	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											223784.38	030294_1/24/2024	030294_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.8	2.09999999999999	0.571428571428572	0.00104089219330855	2
27048	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/24/2023 0:00:00	Misty	13.42	26.7	82.5	82	81.2	78.5	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											250898.85	030294_1/26/2024	030294_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.3	3.5	0.270833333333333	0.000973782771535578	3
27098	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/24/2023 0:00:00	Misty	13.71	26.6	81.2	78.5	80.3	74.1	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											245126.3	030294_1/28/2024	030294_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.900000000000006	4.39999999999999	0.169811320754718	0.000676691729323312	4
27148	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/24/2023 0:00:00	Misty	14	26.9	83.4	79.1	81.1	71.4	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											251440.16	030294_1/30/2024	030294_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.3	7.7	0.23	0.00342007434944237	5
27198	Oral methamphetamine	SUC0084	030294	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/24/2023 0:00:00	Misty	14.28	27.3	81.1	71.4	80.4	65.3	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											238843.96	030294_2/1/2024	030294_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.700000000000003	6.10000000000001	0.102941176470588	0.00102564102564103	6
26949	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/24/2023 0:00:00	Misty	12.85	26.6	82.6	83.5	79.7	81.5	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											247489.45	030295_1/22/2024	030295_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.90000000000001	2	0.591836734693878	0.00109022556390978	1
26999	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/24/2023 0:00:00	Misty	13.14	26.8	81.5	79.7	80.6	78	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											245108.21	030295_1/24/2024	030295_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.899999999999992	1.7	0.346153846153844	0.000335820895522385	2
27049	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/24/2023 0:00:00	Misty	13.42	29.8	84.3	86.3	79.4	79.8	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											224611.42	030295_1/26/2024	030295_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.89999999999999	6.5	0.429824561403508	0.00328859060402684	3
27099	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/24/2023 0:00:00	Misty	13.71	26.2	79.4	79.8	77.5	76.4	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											234866.4	030295_1/28/2024	030295_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.90000000000001	3.39999999999999	0.358490566037737	0.00145038167938932	4
27149	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/24/2023 0:00:00	Misty	14	26.2	83.4	76.4	81.8	71.4	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											260386.27	030295_1/30/2024	030295_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.60000000000001	5	0.242424242424243	0.00244274809160307	5
27199	Oral methamphetamine	SUC0084	030295	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/24/2023 0:00:00	Misty	14.28	26.4	81.8	71.4	81	66.1	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											250977.28	030295_2/1/2024	030295_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.799999999999997	5.30000000000001	0.131147540983606	0.00121212121212121	6
26950	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-22T00:00:00Z	10/24/2023 0:00:00	Misty	12.85	26.2	82.1	82.1	78	81.4	2							Days 1-3	methamphetamine drinking	20	mg_L	""	""											244419.83	030296_1/22/2024	030296_1/22/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.10000000000001	0.700000000000003	0.854166666666666	0.00156488549618321	1
27000	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-24T00:00:00Z	10/24/2023 0:00:00	Misty	13.14	25.9	78	81.4	77.1	80	2							Days 3-5	methamphetamine drinking	20	mg_L	""	""											232193.04	030296_1/24/2024	030296_1/24/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.899999999999992	1.40000000000001	0.391304347826084	0.000347490347490344	2
27050	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-26T00:00:00Z	10/24/2023 0:00:00	Misty	13.42	29.1	84.1	86.8	79.3	79.5	2							Days 5-7	methamphetamine drinking	40	mg_L	""	""											229179.73	030296_1/26/2024	030296_1/26/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.80000000000001	7.3	0.396694214876034	0.00329896907216496	3
27100	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-28T00:00:00Z	10/24/2023 0:00:00	Misty	13.71	26.1	79.3	79.5	76.4	76.6	2							Days 7-9	methamphetamine drinking	40	mg_L	""	""											232127.21	030296_1/28/2024	030296_1/28/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.89999999999999	2.89999999999999	0.5	0.00222222222222222	4
27150	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-01-30T00:00:00Z	10/24/2023 0:00:00	Misty	14	26.2	81.3	76.6	79.9	72.6	2							Days 9-11	methamphetamine drinking	80	mg_L	""	""											247933.98	030296_1/30/2024	030296_1/30/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.39999999999999	4	0.259259259259258	0.00213740458015266	5
27200	Oral methamphetamine	SUC0084	030296	B6NJ-Tppp-/- Cyfip2-S968F<J> HOK	M	2024-02-01T00:00:00Z	10/24/2023 0:00:00	Misty	14.28	26.3	79.9	72.6	79.2	67.7	2							Days 11-13	methamphetamine drinking	80	mg_L	""	""											240611.41	030296_2/1/2024	030296_2/1/2024	yes	""	Kumar Lab	""	Tppp	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	0.700000000000003	4.90000000000001	0.125	0.00106463878326997	6
